index,id,localized_name,attack_type,primary_attr,roles,base_health,base_health_regen,base_mana,base_mana_regen,base_armor,base_mr,base_attack_min,base_attack_max,base_str,base_agi,base_int,str_gain,agi_gain,int_gain,attack_range,projectile_speed,attack_rate,base_attack_time,attack_point,move_speed,turn_rate,cm_enabled,legs,day_vision,night_vision
1390,2,Axe,Melee,str,"['Initiator', 'Durable', 'Disabler', 'Carry']",120,2.5,75,0.0,0.0,25,30,34,25,20,18,2.8,1.7,1.6,150,900,1.7,100,0.4,315,,True,2,1800,800
1391,30,Witch Doctor,Ranged,int,"['Support', 'Nuker', 'Disabler']",120,0.25,75,0.0,0.0,25,26,36,20,13,22,2.1,1.4,3.1,550,1200,1.7,100,0.4,300,,True,2,1800,800
1392,48,Luna,Ranged,agi,"['Carry', 'Nuker', 'Pusher']",120,0.5,75,0.0,2.0,25,26,32,21,24,23,2.2,3.4,1.9,330,900,1.7,100,0.35,325,,True,2,1800,800
1393,27,Shadow Shaman,Ranged,int,"['Support', 'Pusher', 'Disabler', 'Nuker', 'Initiator']",120,1.0,75,0.0,3.0,25,40,47,23,16,25,2.3,1.6,3.5,400,900,1.7,90,0.3,285,,True,2,1800,800
1394,17,Storm Spirit,Ranged,int,"['Carry', 'Escape', 'Nuker', 'Initiator', 'Disabler']",120,0.5,75,0.6,1.0,25,24,34,21,22,23,2.0,2.6,3.9,480,1100,1.6,115,0.5,285,0.8,True,2,1800,800
1395,97,Magnus,Melee,all,"['Initiator', 'Disabler', 'Nuker', 'Escape']",120,0.5,75,0.5,1.0,25,9,17,25,9,19,3.1,2.0,1.6,200,900,1.8,100,0.5,305,0.8,True,4,1800,800
1396,46,Templar Assassin,Ranged,agi,"['Carry', 'Escape']",120,0.25,75,0.0,0.0,25,30,36,23,23,20,2.4,3.2,2.0,200,900,1.7,100,0.3,310,0.7,True,2,1800,800
1397,86,Rubick,Ranged,int,"['Support', 'Disabler', 'Nuker']",120,0.25,75,0.5,1.0,25,27,33,21,23,25,2.0,2.5,3.7,550,1125,1.7,100,0.4,290,0.7,True,2,1800,800
1398,9,Mirana,Ranged,all,"['Carry', 'Support', 'Escape', 'Nuker', 'Disabler']",120,0.25,75,0.4,-2.0,25,-5,-1,20,24,22,1.7,2.5,1.4,630,900,1.7,100,0.35,285,,True,2,1800,800
1399,36,Necrophos,Ranged,int,"['Carry', 'Nuker', 'Durable', 'Disabler']",120,0.25,75,0.0,2.0,25,26,30,18,12,21,2.3,1.3,2.7,500,1200,1.7,100,0.3,280,,True,2,1800,800
1400,97,Magnus,Melee,all,"['Initiator', 'Disabler', 'Nuker', 'Escape']",120,0.5,75,0.5,1.0,25,9,17,25,9,19,3.1,2.0,1.6,200,900,1.8,100,0.5,305,0.8,True,4,1800,800
1401,123,Hoodwink,Ranged,agi,"['Support', 'Nuker', 'Escape', 'Disabler']",120,0.25,75,0.0,0.0,25,22,29,17,24,21,2.0,3.6,2.9,575,1800,2.0,100,0.4,310,0.9,True,4,1800,800
1402,70,Ursa,Melee,agi,"['Carry', 'Durable', 'Disabler']",120,1.0,75,0.0,1.0,25,24,28,25,18,16,2.6,2.8,1.5,150,900,1.7,100,0.3,310,,True,2,1800,800
1403,9,Mirana,Ranged,all,"['Carry', 'Support', 'Escape', 'Nuker', 'Disabler']",120,0.25,75,0.4,-2.0,25,-5,-1,20,24,22,1.7,2.5,1.4,630,900,1.7,100,0.35,285,,True,2,1800,800
1404,7,Earthshaker,Melee,str,"['Support', 'Initiator', 'Disabler', 'Nuker']",120,1.0,75,0.0,2.0,25,27,37,22,12,18,3.7,1.4,2.1,150,0,1.7,100,0.467,315,0.9,True,2,1800,800
1405,80,Lone Druid,Ranged,all,"['Carry', 'Pusher', 'Durable']",120,0.25,75,0.0,0.0,25,1,5,20,20,13,1.8,2.0,2.0,550,900,1.6,100,0.33,325,,True,2,1800,800
1406,37,Warlock,Ranged,int,"['Support', 'Initiator', 'Disabler']",120,0.25,75,0.0,1.0,25,24,34,22,10,25,2.8,1.0,3.1,600,1200,1.7,90,0.3,300,,True,2,1800,800
1407,26,Lion,Ranged,int,"['Support', 'Disabler', 'Nuker', 'Initiator']",120,0.5,75,0.0,0.0,25,29,35,18,15,20,2.2,1.5,3.5,600,900,1.7,115,0.43,290,,True,2,1800,800
1408,48,Luna,Ranged,agi,"['Carry', 'Nuker', 'Pusher']",120,0.5,75,0.0,2.0,25,26,32,21,24,23,2.2,3.4,1.9,330,900,1.7,100,0.35,325,,True,2,1800,800
1409,49,Dragon Knight,Melee,str,"['Carry', 'Pusher', 'Durable', 'Disabler', 'Initiator', 'Nuker']",120,0.25,75,0.0,0.0,25,34,40,21,16,18,3.6,2.0,1.7,150,900,1.6,100,0.5,315,,True,2,1800,800
1410,34,Tinker,Ranged,int,"['Carry', 'Nuker', 'Pusher']",120,0.25,75,0.75,4.0,25,22,28,19,17,30,2.3,1.4,3.3,500,900,1.7,100,0.35,290,,True,2,1800,800
1411,81,Chaos Knight,Melee,str,"['Carry', 'Disabler', 'Durable', 'Pusher', 'Initiator']",120,0.25,75,0.0,2.0,25,24,54,24,18,18,3.2,1.4,1.2,150,900,1.7,100,0.5,325,,True,2,1800,800
1412,119,Dark Willow,Ranged,all,"['Support', 'Nuker', 'Disabler', 'Escape']",120,0.75,75,0.0,0.0,25,5,13,20,18,21,2.0,1.3,2.6,475,1200,1.5,115,0.3,290,0.7,True,2,1800,800
1413,14,Pudge,Melee,str,"['Disabler', 'Initiator', 'Durable', 'Nuker']",120,1.75,75,0.0,-1.0,25,45,51,25,14,16,3.0,1.4,1.8,175,0,1.7,100,0.5,280,0.7,True,2,1800,800
1414,6,Drow Ranger,Ranged,agi,"['Carry', 'Disabler', 'Pusher']",120,0.25,75,0.0,0.0,25,29,36,16,20,15,1.9,2.9,1.4,625,1250,1.7,100,0.5,300,0.7,True,2,1800,800
1415,46,Templar Assassin,Ranged,agi,"['Carry', 'Escape']",120,0.25,75,0.0,0.0,25,30,36,23,23,20,2.4,3.2,2.0,200,900,1.7,100,0.3,310,0.7,True,2,1800,800
1416,10,Morphling,Ranged,agi,"['Carry', 'Escape', 'Durable', 'Nuker', 'Disabler']",120,0.5,75,0.5,-2.0,25,9,18,23,24,19,3.2,3.9,1.8,350,1300,1.5,100,0.5,285,0.7,True,0,1800,800
1417,79,Shadow Demon,Ranged,int,"['Support', 'Disabler', 'Initiator', 'Nuker']",120,0.25,75,0.0,0.0,25,29,33,23,18,22,2.6,2.2,3.6,500,900,1.7,100,0.35,290,,True,2,1800,800
1418,69,Doom,Melee,str,"['Carry', 'Disabler', 'Initiator', 'Durable', 'Nuker']",120,0.25,75,0.0,2.0,25,34,44,24,15,15,3.7,1.5,1.7,200,900,1.9,100,0.5,290,,True,2,1800,800
1419,26,Lion,Ranged,int,"['Support', 'Disabler', 'Nuker', 'Initiator']",120,0.5,75,0.0,0.0,25,29,35,18,15,20,2.2,1.5,3.5,600,900,1.7,115,0.43,290,,True,2,1800,800
1420,23,Kunkka,Melee,str,"['Carry', 'Support', 'Disabler', 'Initiator', 'Durable', 'Nuker']",120,0.75,75,0.0,2.0,25,26,36,24,14,18,3.8,1.6,1.8,150,900,1.7,100,0.4,315,,True,2,1800,800
1421,26,Lion,Ranged,int,"['Support', 'Disabler', 'Nuker', 'Initiator']",120,0.5,75,0.0,0.0,25,29,35,18,15,20,2.2,1.5,3.5,600,900,1.7,115,0.43,290,,True,2,1800,800
1422,81,Chaos Knight,Melee,str,"['Carry', 'Disabler', 'Durable', 'Pusher', 'Initiator']",120,0.25,75,0.0,2.0,25,24,54,24,18,18,3.2,1.4,1.2,150,900,1.7,100,0.5,325,,True,2,1800,800
1423,79,Shadow Demon,Ranged,int,"['Support', 'Disabler', 'Initiator', 'Nuker']",120,0.25,75,0.0,0.0,25,29,33,23,18,22,2.6,2.2,3.6,500,900,1.7,100,0.35,290,,True,2,1800,800
1424,10,Morphling,Ranged,agi,"['Carry', 'Escape', 'Durable', 'Nuker', 'Disabler']",120,0.5,75,0.5,-2.0,25,9,18,23,24,19,3.2,3.9,1.8,350,1300,1.5,100,0.5,285,0.7,True,0,1800,800
1425,36,Necrophos,Ranged,int,"['Carry', 'Nuker', 'Durable', 'Disabler']",120,0.25,75,0.0,2.0,25,26,30,18,12,21,2.3,1.3,2.7,500,1200,1.7,100,0.3,280,,True,2,1800,800
1426,50,Dazzle,Ranged,all,"['Support', 'Nuker', 'Disabler']",120,0.25,75,0.3,0.0,25,3,9,18,20,25,2.0,1.4,2.8,575,1200,1.7,100,0.3,305,0.7,True,2,1800,800
1427,72,Gyrocopter,Ranged,agi,"['Carry', 'Nuker', 'Disabler']",120,0.25,75,0.0,2.0,25,16,22,22,26,21,2.5,3.1,2.4,365,3000,1.7,125,0.2,320,,True,2,1800,800
1428,28,Slardar,Melee,str,"['Carry', 'Durable', 'Initiator', 'Disabler', 'Escape']",120,0.5,75,0.0,3.0,25,30,38,21,17,15,3.6,2.4,1.5,150,0,1.7,100,0.36,300,,True,0,1800,800
1429,18,Sven,Melee,str,"['Carry', 'Disabler', 'Initiator', 'Durable', 'Nuker']",120,0.75,75,0.0,-1.0,25,37,39,22,21,16,3.2,2.2,1.5,150,0,1.9,110,0.4,325,,True,2,1800,800
1430,54,Lifestealer,Melee,str,"['Carry', 'Durable', 'Escape', 'Disabler']",120,0.25,75,0.0,1.0,25,22,28,25,19,15,2.4,2.6,1.8,150,900,1.7,120,0.39,320,0.9,True,2,1800,800
1431,14,Pudge,Melee,str,"['Disabler', 'Initiator', 'Durable', 'Nuker']",120,1.75,75,0.0,-1.0,25,45,51,25,14,16,3.0,1.4,1.8,175,0,1.7,100,0.5,280,0.7,True,2,1800,800
1432,81,Chaos Knight,Melee,str,"['Carry', 'Disabler', 'Durable', 'Pusher', 'Initiator']",120,0.25,75,0.0,2.0,25,24,54,24,18,18,3.2,1.4,1.2,150,900,1.7,100,0.5,325,,True,2,1800,800
1433,128,Snapfire,Ranged,all,"['Support', 'Nuker', 'Disabler', 'Escape']",120,0.75,75,0.0,1.0,25,4,10,21,16,21,3.2,1.2,2.1,500,1800,1.6,100,0.35,300,,True,2,1800,800
1434,21,Windranger,Ranged,all,"['Carry', 'Support', 'Disabler', 'Escape', 'Nuker']",120,0.25,75,0.25,0.0,25,7,13,18,19,21,2.0,1.4,2.4,600,1250,1.5,90,0.4,290,0.8,True,2,1800,800
1435,48,Luna,Ranged,agi,"['Carry', 'Nuker', 'Pusher']",120,0.5,75,0.0,2.0,25,26,32,21,24,23,2.2,3.4,1.9,330,900,1.7,100,0.35,325,,True,2,1800,800
1436,22,Zeus,Ranged,int,"['Nuker', 'Carry']",120,0.25,75,0.0,2.0,25,33,41,19,11,22,2.1,1.2,3.3,380,1100,1.7,100,0.35,315,,True,2,1800,800
1437,104,Legion Commander,Melee,str,"['Carry', 'Disabler', 'Initiator', 'Durable', 'Nuker']",120,0.25,75,0.0,0.0,25,33,37,23,18,20,3.1,1.7,2.2,150,900,1.7,100,0.46,325,,True,2,1800,800
1438,101,Skywrath Mage,Ranged,int,"['Support', 'Nuker', 'Disabler']",120,0.25,75,0.0,-2.0,25,16,26,21,13,23,2.0,0.8,4.1,625,1000,1.7,90,0.4,325,,True,2,1800,800
1439,5,Crystal Maiden,Ranged,int,"['Support', 'Disabler', 'Nuker']",120,0.25,75,0.5,0.0,25,30,36,17,16,18,2.2,1.6,3.3,600,900,1.7,100,0.45,280,,True,2,1800,800
1440,48,Luna,Ranged,agi,"['Carry', 'Nuker', 'Pusher']",120,0.5,75,0.0,2.0,25,26,32,21,24,23,2.2,3.4,1.9,330,900,1.7,100,0.35,325,,True,2,1800,800
1441,11,Shadow Fiend,Ranged,agi,"['Carry', 'Nuker']",120,0.25,75,0.3,1.0,25,16,22,19,25,18,2.7,3.5,2.2,525,1200,1.6,100,0.5,305,0.9,True,0,1800,800
1442,14,Pudge,Melee,str,"['Disabler', 'Initiator', 'Durable', 'Nuker']",120,1.75,75,0.0,-1.0,25,45,51,25,14,16,3.0,1.4,1.8,175,0,1.7,100,0.5,280,0.7,True,2,1800,800
1443,104,Legion Commander,Melee,str,"['Carry', 'Disabler', 'Initiator', 'Durable', 'Nuker']",120,0.25,75,0.0,0.0,25,33,37,23,18,20,3.1,1.7,2.2,150,900,1.7,100,0.46,325,,True,2,1800,800
1444,5,Crystal Maiden,Ranged,int,"['Support', 'Disabler', 'Nuker']",120,0.25,75,0.5,0.0,25,30,36,17,16,18,2.2,1.6,3.3,600,900,1.7,100,0.45,280,,True,2,1800,800
1445,54,Lifestealer,Melee,str,"['Carry', 'Durable', 'Escape', 'Disabler']",120,0.25,75,0.0,1.0,25,22,28,25,19,15,2.4,2.6,1.8,150,900,1.7,120,0.39,320,0.9,True,2,1800,800
1446,98,Timbersaw,Melee,all,"['Nuker', 'Durable', 'Escape']",120,0.25,75,0.5,0.0,25,4,8,27,16,23,3.5,1.3,2.7,150,900,1.7,100,0.36,285,,True,2,1800,800
1447,19,Tiny,Melee,str,"['Carry', 'Nuker', 'Pusher', 'Initiator', 'Durable', 'Disabler']",120,1.5,75,0.0,0.0,25,31,37,30,0,17,4.0,0.0,2.2,150,900,1.7,90,0.4,285,,True,2,1800,800
1448,25,Lina,Ranged,int,"['Support', 'Carry', 'Nuker', 'Disabler']",120,0.25,75,0.0,0.0,25,21,29,20,23,30,2.4,2.4,3.8,670,1000,1.6,100,0.65,290,,True,2,1800,800
1449,123,Hoodwink,Ranged,agi,"['Support', 'Nuker', 'Escape', 'Disabler']",120,0.25,75,0.0,0.0,25,22,29,17,24,21,2.0,3.6,2.9,575,1800,2.0,100,0.4,310,0.9,True,4,1800,800
1450,98,Timbersaw,Melee,all,"['Nuker', 'Durable', 'Escape']",120,0.25,75,0.5,0.0,25,4,8,27,16,23,3.5,1.3,2.7,150,900,1.7,100,0.36,285,,True,2,1800,800
1451,105,Techies,Ranged,all,"['Nuker', 'Disabler']",120,0.25,75,1.0,2.0,25,3,5,19,14,25,2.5,1.3,3.0,700,900,1.7,90,0.5,300,,True,6,1800,800
1452,79,Shadow Demon,Ranged,int,"['Support', 'Disabler', 'Initiator', 'Nuker']",120,0.25,75,0.0,0.0,25,29,33,23,18,22,2.6,2.2,3.6,500,900,1.7,100,0.35,290,,True,2,1800,800
1453,48,Luna,Ranged,agi,"['Carry', 'Nuker', 'Pusher']",120,0.5,75,0.0,2.0,25,26,32,21,24,23,2.2,3.4,1.9,330,900,1.7,100,0.35,325,,True,2,1800,800
1454,52,Leshrac,Ranged,int,"['Carry', 'Support', 'Nuker', 'Pusher', 'Disabler']",120,0.25,75,0.0,0.0,25,27,31,20,23,22,2.8,2.8,3.5,575,900,1.7,100,0.4,325,,True,4,1800,800
1455,9,Mirana,Ranged,all,"['Carry', 'Support', 'Escape', 'Nuker', 'Disabler']",120,0.25,75,0.4,-2.0,25,-5,-1,20,24,22,1.7,2.5,1.4,630,900,1.7,100,0.35,285,,True,2,1800,800
1456,13,Puck,Ranged,int,"['Initiator', 'Disabler', 'Escape', 'Nuker']",120,0.5,75,0.5,-3.0,25,22,30,17,22,23,2.4,2.5,3.8,550,900,1.7,100,0.5,290,0.9,True,2,1800,800
1457,72,Gyrocopter,Ranged,agi,"['Carry', 'Nuker', 'Disabler']",120,0.25,75,0.0,2.0,25,16,22,22,26,21,2.5,3.1,2.4,365,3000,1.7,125,0.2,320,,True,2,1800,800
1458,129,Mars,Melee,str,"['Carry', 'Initiator', 'Disabler', 'Durable']",120,0.25,75,0.5,-1.0,25,26,34,23,20,21,3.7,1.7,2.2,250,900,1.8,100,0.4,310,0.8,True,2,1800,800
1459,27,Shadow Shaman,Ranged,int,"['Support', 'Pusher', 'Disabler', 'Nuker', 'Initiator']",120,1.0,75,0.0,3.0,25,40,47,23,16,25,2.3,1.6,3.5,400,900,1.7,90,0.3,285,,True,2,1800,800
1460,126,Void Spirit,Melee,all,"['Carry', 'Escape', 'Nuker', 'Disabler']",120,0.25,75,0.6,-1.0,25,4,8,21,19,24,2.3,2.2,2.5,200,900,1.7,100,0.35,290,0.7,True,2,1800,800
1461,81,Chaos Knight,Melee,str,"['Carry', 'Disabler', 'Durable', 'Pusher', 'Initiator']",120,0.25,75,0.0,2.0,25,24,54,24,18,18,3.2,1.4,1.2,150,900,1.7,100,0.5,325,,True,2,1800,800
1462,105,Techies,Ranged,all,"['Nuker', 'Disabler']",120,0.25,75,1.0,2.0,25,3,5,19,14,25,2.5,1.3,3.0,700,900,1.7,90,0.5,300,,True,6,1800,800
1463,110,Phoenix,Ranged,all,"['Support', 'Nuker', 'Initiator', 'Escape', 'Disabler']",120,2.0,75,0.0,-1.0,25,9,19,23,12,16,3.3,1.5,1.8,525,1100,1.7,100,0.35,280,0.9,True,2,1800,800
1464,46,Templar Assassin,Ranged,agi,"['Carry', 'Escape']",120,0.25,75,0.0,0.0,25,30,36,23,23,20,2.4,3.2,2.0,200,900,1.7,100,0.3,310,0.7,True,2,1800,800
1465,7,Earthshaker,Melee,str,"['Support', 'Initiator', 'Disabler', 'Nuker']",120,1.0,75,0.0,2.0,25,27,37,22,12,18,3.7,1.4,2.1,150,0,1.7,100,0.467,315,0.9,True,2,1800,800
1466,45,Pugna,Ranged,int,"['Nuker', 'Pusher']",120,0.25,75,0.5,0.0,25,21,28,19,21,26,2.0,1.3,5.2,630,900,1.7,100,0.5,330,,True,2,1800,800
1467,97,Magnus,Melee,all,"['Initiator', 'Disabler', 'Nuker', 'Escape']",120,0.5,75,0.5,1.0,25,9,17,25,9,19,3.1,2.0,1.6,200,900,1.8,100,0.5,305,0.8,True,4,1800,800
1468,21,Windranger,Ranged,all,"['Carry', 'Support', 'Disabler', 'Escape', 'Nuker']",120,0.25,75,0.25,0.0,25,7,13,18,19,21,2.0,1.4,2.4,600,1250,1.5,90,0.4,290,0.8,True,2,1800,800
1469,10,Morphling,Ranged,agi,"['Carry', 'Escape', 'Durable', 'Nuker', 'Disabler']",120,0.5,75,0.5,-2.0,25,9,18,23,24,19,3.2,3.9,1.8,350,1300,1.5,100,0.5,285,0.7,True,0,1800,800
1470,10,Morphling,Ranged,agi,"['Carry', 'Escape', 'Durable', 'Nuker', 'Disabler']",120,0.5,75,0.5,-2.0,25,9,18,23,24,19,3.2,3.9,1.8,350,1300,1.5,100,0.5,285,0.7,True,0,1800,800
1471,126,Void Spirit,Melee,all,"['Carry', 'Escape', 'Nuker', 'Disabler']",120,0.25,75,0.6,-1.0,25,4,8,21,19,24,2.3,2.2,2.5,200,900,1.7,100,0.35,290,0.7,True,2,1800,800
1472,97,Magnus,Melee,all,"['Initiator', 'Disabler', 'Nuker', 'Escape']",120,0.5,75,0.5,1.0,25,9,17,25,9,19,3.1,2.0,1.6,200,900,1.8,100,0.5,305,0.8,True,4,1800,800
1473,123,Hoodwink,Ranged,agi,"['Support', 'Nuker', 'Escape', 'Disabler']",120,0.25,75,0.0,0.0,25,22,29,17,24,21,2.0,3.6,2.9,575,1800,2.0,100,0.4,310,0.9,True,4,1800,800
1474,40,Venomancer,Ranged,all,"['Support', 'Nuker', 'Initiator', 'Pusher', 'Disabler']",120,0.25,75,0.0,0.0,25,-1,2,19,24,19,2.0,2.0,1.4,450,900,1.7,115,0.3,280,,True,0,1800,800
1475,54,Lifestealer,Melee,str,"['Carry', 'Durable', 'Escape', 'Disabler']",120,0.25,75,0.0,1.0,25,22,28,25,19,15,2.4,2.6,1.8,150,900,1.7,120,0.39,320,0.9,True,2,1800,800
1476,71,Spirit Breaker,Melee,str,"['Carry', 'Initiator', 'Disabler', 'Durable', 'Escape']",120,1.25,75,0.5,1.0,25,31,41,28,17,14,3.3,1.7,1.8,150,900,1.9,100,0.6,295,,True,2,1800,800
1477,79,Shadow Demon,Ranged,int,"['Support', 'Disabler', 'Initiator', 'Nuker']",120,0.25,75,0.0,0.0,25,29,33,23,18,22,2.6,2.2,3.6,500,900,1.7,100,0.35,290,,True,2,1800,800
1478,21,Windranger,Ranged,all,"['Carry', 'Support', 'Disabler', 'Escape', 'Nuker']",120,0.25,75,0.25,0.0,25,7,13,18,19,21,2.0,1.4,2.4,600,1250,1.5,90,0.4,290,0.8,True,2,1800,800
1479,28,Slardar,Melee,str,"['Carry', 'Durable', 'Initiator', 'Disabler', 'Escape']",120,0.5,75,0.0,3.0,25,30,38,21,17,15,3.6,2.4,1.5,150,0,1.7,100,0.36,300,,True,0,1800,800
1480,35,Sniper,Ranged,agi,"['Carry', 'Nuker']",120,0.25,75,0.0,-1.0,25,13,19,19,27,15,2.0,3.2,2.6,550,3000,1.7,100,0.17,285,0.7,True,2,1800,1400
1481,97,Magnus,Melee,all,"['Initiator', 'Disabler', 'Nuker', 'Escape']",120,0.5,75,0.5,1.0,25,9,17,25,9,19,3.1,2.0,1.6,200,900,1.8,100,0.5,305,0.8,True,4,1800,800
1482,21,Windranger,Ranged,all,"['Carry', 'Support', 'Disabler', 'Escape', 'Nuker']",120,0.25,75,0.25,0.0,25,7,13,18,19,21,2.0,1.4,2.4,600,1250,1.5,90,0.4,290,0.8,True,2,1800,800
1483,14,Pudge,Melee,str,"['Disabler', 'Initiator', 'Durable', 'Nuker']",120,1.75,75,0.0,-1.0,25,45,51,25,14,16,3.0,1.4,1.8,175,0,1.7,100,0.5,280,0.7,True,2,1800,800
1484,128,Snapfire,Ranged,all,"['Support', 'Nuker', 'Disabler', 'Escape']",120,0.75,75,0.0,1.0,25,4,10,21,16,21,3.2,1.2,2.1,500,1800,1.6,100,0.35,300,,True,2,1800,800
1485,17,Storm Spirit,Ranged,int,"['Carry', 'Escape', 'Nuker', 'Initiator', 'Disabler']",120,0.5,75,0.6,1.0,25,24,34,21,22,23,2.0,2.6,3.9,480,1100,1.6,115,0.5,285,0.8,True,2,1800,800
1486,10,Morphling,Ranged,agi,"['Carry', 'Escape', 'Durable', 'Nuker', 'Disabler']",120,0.5,75,0.5,-2.0,25,9,18,23,24,19,3.2,3.9,1.8,350,1300,1.5,100,0.5,285,0.7,True,0,1800,800
1487,114,Monkey King,Melee,agi,"['Carry', 'Escape', 'Disabler', 'Initiator']",120,1.0,75,0.0,2.0,25,29,33,18,24,20,2.8,3.7,1.8,300,900,1.7,100,0.45,300,,True,2,1800,800
1488,110,Phoenix,Ranged,all,"['Support', 'Nuker', 'Initiator', 'Escape', 'Disabler']",120,2.0,75,0.0,-1.0,25,9,19,23,12,16,3.3,1.5,1.8,525,1100,1.7,100,0.35,280,0.9,True,2,1800,800
1489,72,Gyrocopter,Ranged,agi,"['Carry', 'Nuker', 'Disabler']",120,0.25,75,0.0,2.0,25,16,22,22,26,21,2.5,3.1,2.4,365,3000,1.7,125,0.2,320,,True,2,1800,800
1490,82,Meepo,Melee,agi,"['Carry', 'Escape', 'Nuker', 'Disabler', 'Initiator', 'Pusher']",120,0.25,75,0.25,4.0,25,29,35,24,17,18,2.2,2.1,1.9,150,900,1.7,100,0.38,330,0.9,True,2,1800,800
1491,16,Sand King,Melee,all,"['Initiator', 'Disabler', 'Support', 'Nuker', 'Escape']",120,0.25,75,0.0,1.0,25,7,15,22,19,17,2.3,1.8,1.8,150,900,1.7,110,0.53,290,,True,6,1800,800
1492,13,Puck,Ranged,int,"['Initiator', 'Disabler', 'Escape', 'Nuker']",120,0.5,75,0.5,-3.0,25,22,30,17,22,23,2.4,2.5,3.8,550,900,1.7,100,0.5,290,0.9,True,2,1800,800
1493,85,Undying,Melee,str,"['Support', 'Durable', 'Disabler', 'Nuker']",120,-0.25,75,0.25,1.0,25,31,39,22,10,27,2.4,1.2,2.8,150,900,1.7,100,0.3,300,,True,2,1800,800
1494,90,Keeper of the Light,Ranged,int,"['Support', 'Nuker', 'Disabler']",120,0.25,75,0.0,0.0,25,20,27,18,15,23,2.3,1.6,3.2,600,900,1.7,100,0.3,320,0.7,True,2,1800,800
1495,35,Sniper,Ranged,agi,"['Carry', 'Nuker']",120,0.25,75,0.0,-1.0,25,13,19,19,27,15,2.0,3.2,2.6,550,3000,1.7,100,0.17,285,0.7,True,2,1800,1400
1496,3,Bane,Ranged,all,"['Support', 'Disabler', 'Nuker', 'Durable']",120,0.25,75,0.0,1.0,25,-1,5,23,23,23,2.5,2.5,2.5,400,900,1.7,100,0.3,305,,True,4,1800,1200
1497,120,Pangolier,Melee,all,"['Carry', 'Nuker', 'Disabler', 'Durable', 'Escape', 'Initiator']",120,0.75,75,0.0,2.0,25,8,14,19,18,16,2.7,2.5,1.9,150,900,1.7,100,0.33,295,0.9,True,2,1800,800
1498,72,Gyrocopter,Ranged,agi,"['Carry', 'Nuker', 'Disabler']",120,0.25,75,0.0,2.0,25,16,22,22,26,21,2.5,3.1,2.4,365,3000,1.7,125,0.2,320,,True,2,1800,800
1499,1,Anti-Mage,Melee,agi,"['Carry', 'Escape', 'Nuker']",120,0.75,75,0.0,1.0,25,29,33,19,24,12,1.6,2.8,1.8,150,0,1.4,100,0.3,310,,True,2,1800,800
1500,35,Sniper,Ranged,agi,"['Carry', 'Nuker']",120,0.25,75,0.0,-1.0,25,13,19,19,27,15,2.0,3.2,2.6,550,3000,1.7,100,0.17,285,0.7,True,2,1800,1400
1501,9,Mirana,Ranged,all,"['Carry', 'Support', 'Escape', 'Nuker', 'Disabler']",120,0.25,75,0.4,-2.0,25,-5,-1,20,24,22,1.7,2.5,1.4,630,900,1.7,100,0.35,285,,True,2,1800,800
1502,14,Pudge,Melee,str,"['Disabler', 'Initiator', 'Durable', 'Nuker']",120,1.75,75,0.0,-1.0,25,45,51,25,14,16,3.0,1.4,1.8,175,0,1.7,100,0.5,280,0.7,True,2,1800,800
1503,97,Magnus,Melee,all,"['Initiator', 'Disabler', 'Nuker', 'Escape']",120,0.5,75,0.5,1.0,25,9,17,25,9,19,3.1,2.0,1.6,200,900,1.8,100,0.5,305,0.8,True,4,1800,800
1504,120,Pangolier,Melee,all,"['Carry', 'Nuker', 'Disabler', 'Durable', 'Escape', 'Initiator']",120,0.75,75,0.0,2.0,25,8,14,19,18,16,2.7,2.5,1.9,150,900,1.7,100,0.33,295,0.9,True,2,1800,800
1505,21,Windranger,Ranged,all,"['Carry', 'Support', 'Disabler', 'Escape', 'Nuker']",120,0.25,75,0.25,0.0,25,7,13,18,19,21,2.0,1.4,2.4,600,1250,1.5,90,0.4,290,0.8,True,2,1800,800
1506,85,Undying,Melee,str,"['Support', 'Durable', 'Disabler', 'Nuker']",120,-0.25,75,0.25,1.0,25,31,39,22,10,27,2.4,1.2,2.8,150,900,1.7,100,0.3,300,,True,2,1800,800
1507,60,Night Stalker,Melee,str,"['Carry', 'Initiator', 'Durable', 'Disabler', 'Nuker']",120,2.0,75,0.25,2.0,25,40,44,23,18,15,3.0,2.2,1.6,150,900,1.7,100,0.55,295,,True,2,800,1800
1508,86,Rubick,Ranged,int,"['Support', 'Disabler', 'Nuker']",120,0.25,75,0.5,1.0,25,27,33,21,23,25,2.0,2.5,3.7,550,1125,1.7,100,0.4,290,0.7,True,2,1800,800
1509,90,Keeper of the Light,Ranged,int,"['Support', 'Nuker', 'Disabler']",120,0.25,75,0.0,0.0,25,20,27,18,15,23,2.3,1.6,3.2,600,900,1.7,100,0.3,320,0.7,True,2,1800,800
1510,2,Axe,Melee,str,"['Initiator', 'Durable', 'Disabler', 'Carry']",120,2.5,75,0.0,0.0,25,30,34,25,20,18,2.8,1.7,1.6,150,900,1.7,100,0.4,315,,True,2,1800,800
1511,75,Silencer,Ranged,int,"['Carry', 'Support', 'Disabler', 'Initiator', 'Nuker']",120,0.25,75,0.0,0.0,25,18,32,19,22,25,2.2,2.4,2.9,600,900,1.6,100,0.5,290,,True,2,1800,800
